YEAR,MONTH,DAY,COUNTRY,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,MAXIMUM_HEIGHT
2011,3,11,JAPAN,38.912417,141.551361,99,0.44
2011,3,11,JAPAN,38.568444,141.410083,89,0.7
2011,3,11,JAPAN,35.295722,139.555422,418,1.15
2011,3,11,JAPAN,41.968,140.916056,427,1.16
2011,3,11,JAPAN,38.069361,140.898139,131,1.17
2011,3,11,JAPAN,38.442636,141.444153,83,0
2011,3,11,JAPAN,40.469014,141.651319,249,9.1
2011,3,11,JAPAN,38.313333,141.024139,118,0.7
2011,3,11,JAPAN,38.965156,141.688987,95,12.21
2011,3,11,JAPAN,39.359717,141.919818,125,12.27
2011,3,11,JAPAN,39.237222,141.921944,112,12.33
2011,3,11,JAPAN,37.867461,140.937594,134,12.33
2011,3,11,JAPAN,39.037225,141.76567,98,12.35
2011,3,11,JAPAN,39.000716,141.657546,100,13.7
2011,3,11,JAPAN,40.008525,141.925569,194,8.11
2011,3,11,JAPAN,35.698872,140.687836,325,8.13
2011,3,11,JAPAN,39.056389,141.742833,101,8.15
2011,3,11,JAPAN,39.013667,141.715694,98,8.17
2011,3,11,JAPAN,40.311389,141.784444,230,15.24
2011,3,11,JAPAN,39.010389,141.652972,101,15.67
2011,3,11,JAPAN,39.352167,141.909778,124,13.79
2011,3,11,JAPAN,40.284583,141.805,226,13.84
2011,3,11,JAPAN,39.598967,141.968533,149,14.21
2011,3,11,JAPAN,40.174381,141.837131,214,14.29
2011,3,11,JAPAN,38.741142,141.536086,88,14.42
2011,3,11,JAPAN,38.963778,141.695167,95,14.52
2011,3,11,JAPAN,39.309444,141.907278,120,14.61
2011,3,11,JAPAN,39.001556,141.712194,97,14.72
2011,3,11,JAPAN,39.909644,141.937611,183,14.82
2011,3,11,JAPAN,38.512883,141.468167,82,15.01
2011,3,11,JAPAN,39.330583,141.945722,121,15.33
2011,3,11,JAPAN,39.328889,141.942611,121,15.33
2011,3,11,JAPAN,39.325639,141.905028,121,15.45
2011,3,11,JAPAN,39.323333,141.912111,121,16.17
2011,3,11,JAPAN,38.766778,141.507139,92,16.24
2011,3,11,JAPAN,37.899528,140.927861,134,16.38
2011,3,11,JAPAN,39.193033,141.861383,109,16.41
2011,3,11,JAPAN,39.210317,141.887939,110,16.56
2011,3,11,JAPAN,39.327389,141.943917,120,17.08
2011,3,11,JAPAN,40.2215,141.831833,219,17.2
2011,3,11,JAPAN,39.706944,141.975833,161,17.33
2011,3,11,JAPAN,38.905167,141.632417,93,16.54
2011,3,11,JAPAN,38.754278,141.523972,90,19.93
2011,3,11,JAPAN,39.009694,141.71625,98,8.72
2011,3,11,JAPAN,39.640778,141.954778,154,4.33
2011,3,11,JAPAN,39.703083,141.958861,160,29.59
2011,3,11,JAPAN,39.315889,141.945083,119,17.18
2011,3,11,JAPAN,38.314944,141.026583,117,0.49
2011,3,11,JAPAN,38.421131,141.246228,99,5.65
2011,3,11,JAPAN,38.375389,141.157333,106,5.65
2011,3,11,JAPAN,40.4536,141.674917,247,5.66
2011,3,11,JAPAN,38.918583,141.5875,97,5.67
2011,3,11,JAPAN,40.134472,141.852889,209,16.06
2011,3,11,JAPAN,38.86464,141.618993,91,16.16
2011,3,11,JAPAN,38.824654,141.565144,91,17.29
2011,3,11,JAPAN,38.752123,141.51196,90,17.68
2011,3,11,JAPAN,38.795226,141.5232,92,19.66
2011,3,11,JAPAN,38.752613,141.524787,89,21.01
2011,3,11,JAPAN,40.135444,141.851917,209,22.42
2011,3,11,JAPAN,33.744386,135.333039,810,0
2011,3,11,JAPAN,39.845778,141.969417,176,5.69
2011,3,11,JAPAN,39.848694,141.966667,176,5.89
2011,3,11,JAPAN,39.850417,141.965278,176,6.81
2011,3,11,JAPAN,39.848111,141.966306,176,7.19
2011,3,11,JAPAN,38.408944,141.264722,97,11.52
2011,3,11,JAPAN,39.830917,141.977583,174,23.31
2011,3,11,JAPAN,39.831833,141.978333,174,24.22
2011,3,11,JAPAN,38.329042,141.5255,74,13.73
2011,3,11,JAPAN,38.273361,141.023972,118,6.95
2011,3,11,JAPAN,38.415528,141.204278,103,3.36
2011,3,11,JAPAN,38.352056,141.463111,80,8.5
2011,3,11,JAPAN,38.886361,141.555083,97,4.69
2011,3,11,JAPAN,38.126972,140.903722,130,2.01
2011,3,11,JAPAN,38.429472,141.237306,100,2.02
2011,3,11,JAPAN,39.811333,141.980528,172,26.99
2011,3,11,JAPAN,39.708056,141.972389,161,27.48
2011,3,11,JAPAN,39.534174,142.052111,140,27.57
2011,3,11,JAPAN,39.427222,142.014306,129,27.82
2011,3,11,JAPAN,39.750639,141.996167,165,27.87
2011,3,11,JAPAN,39.625751,142.020023,151,28.38
2011,3,11,JAPAN,39.530978,142.02995,140,28.62
2011,3,11,JAPAN,39.531389,142.033083,140,29.23
2011,3,11,JAPAN,39.531944,142.029444,141,29.49
2011,3,11,JAPAN,39.573596,142.033677,145,30.08
2011,3,11,JAPAN,38.422697,141.269494,97,5.59
2011,3,11,JAPAN,38.180694,140.957083,124,5.6
2011,3,11,JAPAN,38.891667,141.574556,96,5.62
2011,3,11,JAPAN,38.920917,141.587083,97,5.63
2011,3,11,JAPAN,38.417722,141.336167,91,5.63
2011,3,11,JAPAN,40.730389,141.418611,283,5.63
2011,3,11,JAPAN,39.842583,141.968139,175,5.63
2011,3,11,JAPAN,37.969667,140.907167,133,5.64
2011,3,11,JAPAN,39.073833,141.840722,98,14.05
2011,3,11,JAPAN,39.192639,141.853389,109,14.07
2011,3,11,JAPAN,38.681694,141.425472,93,14.1
2011,3,11,JAPAN,38.966306,141.707611,94,14.12
2011,3,11,JAPAN,38.681417,141.428861,93,14.14
2011,3,11,JAPAN,38.999067,141.71685,97,14.16
2011,3,11,JAPAN,39.574583,142.021986,145,14.16
2011,3,11,JAPAN,40.217944,141.808222,219,12.69
2011,3,11,JAPAN,39.627113,141.965017,152,12.73
2011,3,11,JAPAN,38.965667,141.692111,95,12.78
2011,3,11,JAPAN,38.906467,141.651217,92,12.83
2011,3,11,JAPAN,38.408028,141.499972,77,12.84
2011,3,11,JAPAN,40.293222,141.797,227,12.85
2011,3,11,JAPAN,38.995833,141.726889,96,12.87
2011,3,11,JAPAN,40.1775,141.819472,215,12.9
2011,3,11,JAPAN,39.73675,141.978028,164,12.98
2011,3,11,JAPAN,39.322683,141.912758,121,13
2011,3,11,JAPAN,39.109177,141.829976,102,13.02
2011,3,11,JAPAN,39.595972,141.942629,149,13.09
2011,3,11,JAPAN,38.733233,141.545306,87,13.11
2011,3,11,JAPAN,37.725389,141.01075,135,13.12
2011,3,11,JAPAN,39.648317,141.980702,154,13.22
2011,3,11,JAPAN,40.132042,141.839792,209,13.23
2011,3,11,JAPAN,40.182975,141.802947,215,13.23
2011,3,11,JAPAN,33.390556,133.293889,983,2.87
2011,3,11,JAPAN,40.607722,141.461381,269,3.2
2011,3,11,JAPAN,33.401944,133.288333,983,3.29
2011,3,11,JAPAN,33.398056,133.29,983,3.36
2011,3,11,JAPAN,40.339167,141.770278,233,11.8
2011,3,11,JAPAN,40.434167,141.694722,245,12.03
2011,3,11,JAPAN,40.426111,141.701944,244,12.24
2011,3,11,JAPAN,40.31,141.786111,230,12.94
2011,3,11,JAPAN,40.385278,141.732222,239,13.1
2011,3,11,JAPAN,40.338611,141.770556,233,13.2
2011,3,11,JAPAN,40.3225,141.775556,231,13.27
2011,3,11,JAPAN,40.326389,141.773333,232,13.28
2011,3,11,JAPAN,40.302778,141.790278,229,13.34
2011,3,11,JAPAN,40.334444,141.770556,232,13.59
2011,3,11,JAPAN,40.335278,141.770833,233,13.7
2011,3,11,JAPAN,39.847198,141.970621,176,14.01
2011,3,11,JAPAN,39.142889,141.842139,105,14.14
2011,3,11,JAPAN,39.155778,141.862167,105,15.04
2011,3,11,JAPAN,39.609744,141.959299,150,12.2
2011,3,11,JAPAN,39.58603,141.958763,148,12.2
2011,3,11,JAPAN,38.449944,141.350806,91,0
2011,3,11,JAPAN,38.446611,141.437778,83,0
2011,3,11,JAPAN,38.439028,141.438694,83,0
2011,3,11,JAPAN,38.437028,141.455556,81,0
2011,3,11,JAPAN,38.377824,141.107776,111,0.08
2011,3,11,JAPAN,38.457182,141.28022,97,0.18
2011,3,11,JAPAN,38.466133,141.289621,96,0.38
2011,3,11,JAPAN,38.466619,141.291614,96,0.48
2011,3,11,JAPAN,38.396869,141.148548,107,0.73
2011,3,11,JAPAN,38.427475,141.366908,89,0.85
2011,3,11,JAPAN,42.330722,141.02175,463,0.99
2011,3,11,JAPAN,38.191146,140.928266,127,1.04
2011,3,11,JAPAN,38.447598,141.245062,100,1.06
2011,3,11,JAPAN,40.388889,141.717222,239,9.3
2011,3,11,JAPAN,40.344444,141.768333,234,9.37
2011,3,11,JAPAN,40.346944,141.762778,234,9.57
2011,3,11,JAPAN,40.431389,141.700833,244,9.73
2011,3,11,JAPAN,40.318611,141.778056,231,9.77
2011,3,11,JAPAN,40.188806,141.798667,216,9.85
2011,3,11,JAPAN,39.608615,141.957792,150,10.01
2011,3,11,JAPAN,40.442222,141.688333,246,10.13
2011,3,11,JAPAN,40.297778,141.794167,228,10.15
2011,3,11,JAPAN,40.369167,141.752222,237,10.19
2011,3,11,JAPAN,40.380278,141.739722,238,10.7
2011,3,11,JAPAN,40.377222,141.738889,238,10.8
2011,3,11,JAPAN,39.589685,141.945626,148,11.15
2011,3,11,JAPAN,40.341389,141.770833,233,11.2
2011,3,11,JAPAN,40.298889,141.793333,228,11.45
2011,3,11,JAPAN,39.246389,141.886389,114,9.91
2011,3,11,JAPAN,40.528028,141.582419,257,5.9
2011,3,11,JAPAN,38.635972,141.521,83,11.72
2011,3,11,JAPAN,40.133806,141.845514,209,13.04
2011,3,11,JAPAN,38.42325,141.293806,95,4.52
2011,3,11,JAPAN,38.946453,141.70777,92,14.17
2011,3,11,JAPAN,38.999747,141.622981,102,13.79
2011,3,11,JAPAN,39.114611,141.819417,103,15.57
2011,3,11,JAPAN,39.033528,141.768417,97,14.8
2011,3,11,JAPAN,38.72175,141.555583,85,16.6
2011,3,11,JAPAN,40.051333,141.866083,200,12.03
2011,3,11,JAPAN,40.241444,141.825417,221,19.82
2011,3,11,JAPAN,38.438722,141.437444,83,18.49
2011,3,11,JAPAN,38.676203,141.446261,91,15.37
2011,3,11,JAPAN,39.686892,141.973342,158,18.49
2011,3,11,JAPAN,38.468876,141.288569,96,0
2011,3,11,JAPAN,39.501614,142.009955,138,20.47
2011,3,11,JAPAN,38.373528,141.066523,114,1.08
2011,3,11,JAPAN,39.057667,141.808889,98,23.07
2011,3,11,JAPAN,36.854478,140.796281,212,8.34
2011,3,11,JAPAN,40.465475,141.659836,249,8.5
2011,3,11,JAPAN,40.01,141.905833,195,8.78
2011,3,11,JAPAN,40.468303,141.652781,249,8.9
2011,3,11,JAPAN,40.462414,141.661528,248,9.1
2011,3,11,JAPAN,40.008804,141.905871,195,9.59
2011,3,11,JAPAN,39.521496,142.028792,139,17.59
2011,3,11,JAPAN,38.645361,141.437389,90,17.61
2011,3,11,JAPAN,40.209061,141.799103,218,13.76
2011,3,11,JAPAN,40.580264,141.47045,265,1.9
2011,3,11,JAPAN,40.528522,141.5464,258,1.9
2011,3,11,JAPAN,38.098694,140.899417,131,1.91
2011,3,11,JAPAN,38.025194,140.880139,134,1.92
2011,3,11,JAPAN,38.337472,141.117639,110,1.95
2011,3,11,JAPAN,38.148694,140.893667,130,1.97
2011,3,11,JAPAN,38.473797,141.295336,96,1.99
2011,3,11,JAPAN,37.982025,140.896347,134,2
2011,3,11,JAPAN,38.129528,140.917472,128,3.12
2011,3,11,JAPAN,38.255528,140.982194,121,3.13
2011,3,11,JAPAN,35.692418,140.732987,324,3.13
2011,3,11,JAPAN,38.0425,140.897139,132,3.13
2011,3,11,JAPAN,35.691981,140.73354,324,3.14
2011,3,11,JAPAN,40.460003,141.664981,248,10.5
2011,3,11,JAPAN,39.255556,141.900556,114,9.54
2011,3,11,JAPAN,39.116056,141.887444,100,10.66
2011,3,11,JAPAN,38.426222,141.316833,93,3.02
2011,3,11,JAPAN,38.397472,141.166694,106,3.13
2011,3,11,JAPAN,38.4235,141.291083,95,3.5
2011,3,11,JAPAN,38.015222,140.898278,133,3.53
2011,3,11,JAPAN,38.323167,141.0235,118,3.56
2011,3,11,JAPAN,38.424528,141.283861,96,3.72
2011,3,11,JAPAN,38.025944,140.900083,132,3.76
2011,3,11,JAPAN,38.423167,141.317194,93,3.77
2011,3,11,JAPAN,38.424333,141.293444,95,3.85
2011,3,11,JAPAN,42.289278,143.320889,451,3.86
2011,3,11,JAPAN,38.025889,140.913917,131,3.95
2011,3,11,JAPAN,38.39675,141.181306,104,3.95
2011,3,11,JAPAN,38.021778,140.905944,132,4.12
2011,3,11,JAPAN,38.0835,140.918583,129,4.22
2011,3,11,JAPAN,38.392111,141.176861,105,4.25
2011,3,11,JAPAN,38.392083,141.179778,105,4.41
2011,3,11,JAPAN,38.424722,141.314917,93,4.54
2011,3,11,JAPAN,40.53025,141.555194,258,4.68
2011,3,11,JAPAN,38.0385,140.905333,131,4.8
2011,3,11,JAPAN,39.15675,141.859472,105,14.16
2011,3,11,JAPAN,39.008639,141.644889,101,14.24
2011,3,11,JAPAN,38.980944,141.625583,100,14.24
2011,3,11,JAPAN,39.572421,142.024146,145,14.27
2011,3,11,JAPAN,38.673778,141.445056,91,14.32
2011,3,11,JAPAN,39.7345,141.977361,163,14.33
2011,3,11,JAPAN,36.064833,140.618556,293,3.12
2011,3,11,JAPAN,39.607516,141.954507,150,4.62
2011,3,11,JAPAN,38.386306,141.107472,111,1.89
2011,3,11,JAPAN,38.872639,141.587167,94,11.76
2011,3,11,JAPAN,40.215,141.805306,219,11.85
2011,3,11,JAPAN,39.594046,141.943871,149,11.9
2011,3,11,JAPAN,39.646715,141.979282,154,11.91
2011,3,11,JAPAN,38.952472,141.723889,92,11.98
2011,3,11,JAPAN,39.361278,141.910972,125,12.05
2011,3,11,JAPAN,39.022058,141.615982,104,12.05
2011,3,11,JAPAN,39.583667,141.955861,148,12.08
2011,3,11,JAPAN,39.042556,141.790167,97,12.09
2011,3,11,JAPAN,38.888778,141.661639,90,14.04
2011,3,11,JAPAN,39.305,141.896944,119,17.38
2011,3,11,JAPAN,38.296583,141.510139,75,8.79
2011,3,11,JAPAN,38.753972,141.526472,89,27.17
2011,3,11,JAPAN,38.354778,141.42425,83,11.53
2011,3,11,JAPAN,38.423642,141.461725,81,16.61
2011,3,11,JAPAN,39.188972,141.86225,109,16.66
2011,3,11,JAPAN,39.003267,141.660893,100,16.75
2011,3,11,JAPAN,38.445556,141.444778,83,13.61
2011,3,11,JAPAN,39.115389,141.886056,100,13.64
2011,3,11,JAPAN,38.721083,141.503833,89,13.7
2011,3,11,JAPAN,39.00201,141.621526,102,13.71
2011,3,11,JAPAN,39.569834,142.020907,145,13.76
2011,3,11,JAPAN,39.156472,141.861917,105,13.77
2011,3,11,JAPAN,39.135222,141.852861,104,13.82
2011,3,11,JAPAN,39.331861,141.889806,122,13.87
2011,3,11,JAPAN,39.010028,141.644306,101,14.01
2011,3,11,JAPAN,38.711667,141.538889,86,14.04
2011,3,11,JAPAN,38.999222,141.624,102,14.04
2011,3,11,JAPAN,38.197194,140.965639,123,19.7
2011,3,11,JAPAN,40.102889,141.825306,206,19.88
2011,3,11,JAPAN,38.945167,141.637,96,19.91
2011,3,11,JAPAN,40.181944,141.8045,215,10.45
2011,3,11,JAPAN,38.075167,140.918306,129,7.41
2011,3,11,JAPAN,38.949056,141.635722,97,12.14
2011,3,11,JAPAN,40.217833,141.80675,219,11.74
2011,3,11,JAPAN,38.199167,140.935694,126,4.43
2011,3,11,JAPAN,38.884139,141.644278,91,13.46
2011,3,11,JAPAN,39.615333,141.961757,151,13.1
2011,3,11,JAPAN,38.897583,141.590306,95,6.26
2011,3,11,JAPAN,38.903694,141.64875,92,14.55
2011,3,11,JAPAN,38.166778,140.956306,125,8
2011,3,11,JAPAN,38.421139,141.277528,96,5.02
2011,3,11,JAPAN,39.73775,141.975917,164,15.87
2011,3,11,JAPAN,39.691559,141.9661,159,15.19
2011,3,11,JAPAN,41.766898,140.716168,411,2.09
2011,3,11,JAPAN,42.378083,142.277028,454,2.1
2011,3,11,JAPAN,42.515778,140.782722,488,2.1
2011,3,11,JAPAN,33.874484,134.644973,851,2.1
2011,3,11,JAPAN,40.527036,141.539431,258,2.1
2011,3,11,JAPAN,38.319167,141.027944,117,2.11
2011,3,11,JAPAN,38.148417,140.910889,129,2.11
2011,3,11,JAPAN,38.190667,140.942139,125,2.12
2011,3,11,JAPAN,42.452306,141.184389,473,2.13
2011,3,11,JAPAN,33.872778,134.644167,851,2.13
2011,3,11,JAPAN,39.071583,141.855889,97,12.85
2011,3,11,JAPAN,38.770611,141.513569,91,12.88
2011,3,11,JAPAN,38.406139,141.492194,78,12.89
2011,3,11,JAPAN,39.356992,141.911504,124,12.9
2011,3,11,JAPAN,39.000034,141.622182,102,12.96
2011,3,11,JAPAN,38.956833,141.69575,94,11.37
2011,3,11,JAPAN,39.611833,141.977889,150,11.51
2011,3,11,JAPAN,40.18275,141.807556,215,11.55
2011,3,11,JAPAN,39.732278,141.965444,163,11.56
2011,3,11,JAPAN,38.993917,141.680972,98,11.57
2011,3,11,JAPAN,39.020947,141.753278,97,11.58
2011,3,11,JAPAN,39.595519,141.944066,149,11.6
2011,3,11,JAPAN,38.601567,141.50095,83,11.61
2011,3,11,JAPAN,39.237453,141.920153,112,11.63
2011,3,11,JAPAN,38.969639,141.683528,96,11.67
2011,3,11,JAPAN,37.677194,141.011139,138,11.7
2011,3,11,JAPAN,37.826679,140.95979,134,11.75
2011,3,11,JAPAN,39.244861,141.939861,112,11.76
2011,3,11,JAPAN,36.539167,140.638444,248,5.91
2011,3,11,JAPAN,37.921694,140.896139,136,5.95
2011,3,11,JAPAN,40.454306,141.675889,247,7.93
2011,3,11,JAPAN,38.076111,140.912806,130,7.99
2011,3,11,JAPAN,37.916444,140.913861,134,8.13
2011,3,11,JAPAN,38.882,141.614556,93,8.37
2011,3,11,JAPAN,38.389333,141.199889,103,8.4
2011,3,11,JAPAN,38.001361,140.913417,132,8.44
2011,3,11,JAPAN,38.286528,141.06275,114,8.5
2011,3,11,JAPAN,40.585389,141.473889,266,8.59
2011,3,11,JAPAN,38.293417,141.069806,114,8.7
2011,3,11,JAPAN,37.902167,140.926361,134,8.85
2011,3,11,JAPAN,38.378694,141.175611,105,8.95
2011,3,11,JAPAN,38.245583,141.002306,120,9.03
2011,3,11,JAPAN,38.731667,141.549472,86,9.09
2011,3,11,JAPAN,40.518436,141.5906,256,9.22
2011,3,11,JAPAN,38.694278,141.425611,93,9.26
2011,3,11,JAPAN,38.419333,141.255972,98,3.1
2011,3,11,JAPAN,38.406167,141.153611,107,3.11
2011,3,11,JAPAN,38.235833,140.957583,124,3.11
2011,3,11,JAPAN,38.643056,141.453611,89,18
2011,3,11,JAPAN,38.777,141.513778,92,18.11
2011,3,11,JAPAN,40.105472,141.825389,207,18.22
2011,3,11,JAPAN,38.751083,141.528944,89,18.52
2011,3,11,JAPAN,38.692528,141.492361,88,18.64
2011,3,11,JAPAN,38.732833,141.538333,87,18.73
2011,3,11,JAPAN,38.748972,141.529417,89,18.75
2011,3,11,JAPAN,40.104639,141.825444,207,18.75
2011,3,11,JAPAN,38.438833,141.441111,83,19.05
2011,3,11,JAPAN,38.750306,141.528583,89,19.07
2011,3,11,JAPAN,39.849972,141.967417,176,19.53
2011,3,11,JAPAN,38.741917,141.533222,88,19.57
2011,3,11,JAPAN,35.133,140.25,400,2.2
2011,3,11,JAPAN,36.9369,140.8833,200,
2011,3,11,JAPAN,39.583,141.967,147,37.88
2011,3,11,JAPAN,39.033,141.8,96,23.6
2011,3,11,JAPAN,39.117,141.817,103,17.3
2011,3,11,JAPAN,38.7667,141.5,92,16.06
2011,3,11,JAPAN,,,,22.2
2011,3,11,JAPAN,,,,16
2011,3,11,JAPAN,38.05,140.917,130,9.38
2011,3,11,JAPAN,,,,8
2011,3,11,JAPAN,37.767,140.99,135,8
2011,3,11,JAPAN,36.85,140.8,212,7.32
2011,3,11,JAPAN,36.5333,140.65,248,5.75
2011,3,11,JAPAN,,,,3.5
2011,3,11,JAPAN,35.967,140.678,300,5.45
2011,3,11,JAPAN,35.7,140.85,319,5.3
2011,3,11,JAPAN,,,,7.6
2011,3,11,JAPAN,35.5333,140.45,352,2.2
2011,3,11,JAPAN,,,,4.2
2011,3,11,JAPAN,35.1833,140.3667,390,2.5
2011,3,11,JAPAN,35.7167,140.65,325,
2011,3,11,JAPAN,35.6599,140.5684,334,
2011,3,11,JAPAN,43.2781,145.5678,616,2.83
2011,3,11,JAPAN,32.7792,132.9589,1049,1.3
2011,3,11,PAPUA NEW GUINEA,-2.035,147.367,4515,1.03
2011,3,11,PAPUA NEW GUINEA,-2.04,147.4,4516,1.08
2011,3,11,KIRIBATI,1.367,172.933,5154,0.27
2011,3,11,NAURU,-0.533,166.9,4995,0.27
2011,3,11,USA,21.927,-159.36,5794,0.88
2011,3,11,USA,19.7303,-155.0553,6303,1.33
2011,3,11,USA,39.25,-123.53,7741,0.8
2011,3,11,USA,38.43,-123.1,7822,1
2011,3,11,USA,38.27,-123,7839,0.7
2011,3,11,USA,37.9,-122.68,7886,0.9
2011,3,11,USA,37.865,-122.493,7901,1.5
2011,3,11,USA,37.865,-122.493,7901,0.8
2011,3,11,USA,37.87,-122.27,7917,0.51
2011,3,11,USA,37.811,-122.41082,7911,0.6
2011,3,11,USA,37.614,-122.487,7917,1
2011,3,11,USA,37.5,-122.4833,7925,0.7
2011,3,11,USA,36.9683,-121.9002,8001,
2011,3,11,USA,36.8,-121.78,8020,2
2011,3,11,USA,35.3377523,-120.8512,8182,1.6
2011,3,11,USA,34.27,-119.28,8368,1.3
2011,3,11,USA,34.15,-119.2167,8381,1.2
2011,3,11,USA,34.15,-119.18,8384,1.2
2011,3,11,USA,33.975,-118.449,8449,1
2011,3,11,USA,34.0333,-118.35,8453,0.6
2011,3,11,USA,33.829,-118.391,8463,0.7
2011,3,11,USA,33.42407222,-118.5083139,8482,
2011,3,11,USA,33.7211,-118.0642,8495,0.72
2011,3,11,USA,33.59,-117.92,8514,0.3
2011,3,11,USA,33.467,-117.6981,8539,0.6
2011,3,11,USA,33.18,-117.37,8582,0.5
2011,3,11,USA,33.15,-117.3333,8587,0.6
2011,3,11,USA,36.967,-121.876,8003,0.9
2011,3,11,MEXICO,16.833,-99.917,11098,1.05
2011,3,11,USA,34.4803,-119.69,8324,1.02
2011,3,11,MEXICO,19.1,-104.3,10590,1.7
2011,3,11,MEXICO,22.9,-109.9,9876,0.17
2011,3,11,FRENCH POLYNESIA,-23.1203,-134.969,10977,0.24
2011,3,11,JAPAN,39.088556,141.809583,101,14.46
2011,3,11,JAPAN,39.013056,141.646778,102,17.2
2011,3,11,JAPAN,38.550056,141.409306,88,3.77
2011,3,11,JAPAN,38.643083,141.442667,90,9.59
2011,3,11,JAPAN,38.707444,141.517889,87,11.13
2011,3,11,JAPAN,38.054472,140.914167,130,6.58
2011,3,11,JAPAN,38.167472,140.956278,125,7.8
2011,3,11,JAPAN,37.910833,140.914694,135,9.17
2011,3,11,JAPAN,38.404033,141.3694,88,7.95
2011,3,11,JAPAN,38.288889,140.997722,120,3.94
2011,3,11,JAPAN,38.128222,140.935,127,4.02
2011,3,11,JAPAN,38.671222,141.460833,90,12.29
2011,3,11,JAPAN,38.512778,141.514111,79,14.15
2011,3,11,JAPAN,38.04275,140.919639,130,9.93
2011,3,11,JAPAN,38.691472,141.486806,89,12.72
2011,3,11,JAPAN,38.235806,140.991111,121,16.8
2011,3,11,JAPAN,37.931278,140.904417,135,8.72
2011,3,11,JAPAN,38.876611,141.588778,94,9.19
2011,3,11,JAPAN,38.835667,141.590694,91,4.11
2011,3,11,JAPAN,38.254056,140.989417,121,4.24
2011,3,11,JAPAN,35.1167,140.1667,405,2
2011,3,11,JAPAN,34.9,139.8333,441,2.6
2011,3,11,JAPAN,34.917,139.817,440,2
2011,3,11,USA,41.937,-124.198,7531,2
2011,3,11,USA,39.43,-123.8,7710,1
2011,3,11,JAPAN,,,,9.3
2011,3,11,JAPAN,39.905306,141.944147,183,25.37
2011,3,11,JAPAN,38.092833,140.927861,128,7.29
2011,3,11,JAPAN,38.336407,141.150352,107,1.02
2011,3,11,JAPAN,38.439433,141.446686,82,22.09
2011,3,11,JAPAN,39.530116,142.031062,140,27.53
2011,3,11,JAPAN,38.217708,140.939856,125,1.85
2011,3,11,JAPAN,39.529483,142.032254,140,26.41
2011,3,11,JAPAN,40.102222,141.819917,206,9.68
2011,3,11,JAPAN,40.541847,141.498644,261,0.8
2011,3,11,JAPAN,40.595672,141.466656,267,3.2
2011,3,11,JAPAN,40.689303,141.429147,278,8.7
2011,3,11,JAPAN,40.518,141.590278,256,9.36
2011,3,11,JAPAN,40.7672,141.410336,287,6.5
2011,3,11,JAPAN,40.533083,141.581739,258,6.5
2011,3,11,JAPAN,40.527528,141.52575,259,4.84
2011,3,11,JAPAN,40.600028,141.464583,268,8.99
2011,3,11,JAPAN,39.253619,141.893202,114,6.81
2011,3,11,JAPAN,39.480917,141.968056,136,7.41
2011,3,11,JAPAN,40.328056,141.772778,232,13.68
2011,3,11,JAPAN,39.046861,141.737028,100,7.43
2011,3,11,JAPAN,39.660785,141.967074,156,8.35
2011,3,11,JAPAN,39.455254,141.959302,134,7.81
2011,3,11,JAPAN,39.444375,142.002855,132,10.64
2011,3,11,JAPAN,39.355389,141.90775,124,8.38
2011,3,11,JAPAN,38.971574,141.678713,96,11.46
2011,3,11,JAPAN,39.005945,141.658308,100,13.57
2011,3,11,JAPAN,39.019576,141.75416,97,10.66
2011,3,11,JAPAN,39.620159,141.962162,151,8.98
2011,3,11,JAPAN,35.967,140.678,300,5.7
2011,3,11,JAPAN,39.57255,142.034603,145,18.13
2011,3,11,JAPAN,38.855278,141.625556,90,19.16
2011,3,11,JAPAN,38.218583,140.949556,125,3.49
2011,3,11,JAPAN,40.401111,141.719722,241,9.27
2011,3,11,JAPAN,39.057722,141.809472,98,19.75
2011,3,11,JAPAN,38.038333,140.886694,133,0.92
2011,3,11,JAPAN,38.448528,141.440917,83,0
2011,3,11,JAPAN,38.333055,141.027765,117,1.28
2011,3,11,JAPAN,38.041889,140.878833,134,0.71
2011,3,11,JAPAN,38.567833,141.413806,89,1.15
2011,3,11,JAPAN,38.250214,141.002686,120,1.5
2011,3,11,JAPAN,38.026472,140.88025,134,1.96
2011,3,11,JAPAN,38.420095,141.206028,103,2.28
2011,3,11,JAPAN,38.414083,141.358694,89,4.48
2011,3,11,USA,32.86639444,-117.2539111,8612,0.25
2011,3,11,USA,32.7445,-117.262,8620,1
2011,3,11,USA,32.7167,-117.2,8627,0.3
2011,3,11,USA,37.5017,-122.4866,7925,0.7
2011,3,11,JAPAN,38.406094,141.468181,80,15.55
2011,3,11,JAPAN,38.691389,141.430972,93,16.98
2011,3,11,JAPAN,38.197972,140.964333,123,18.7
2011,3,11,JAPAN,38.426972,141.218083,102,2.2
2011,3,11,JAPAN,37.980111,140.905472,133,6.57
2011,3,11,JAPAN,38.302833,141.083667,112,4.48
2011,3,11,JAPAN,38.247833,140.992639,121,4.6
2011,3,11,JAPAN,38.755083,141.526167,90,19.5
2011,3,11,JAPAN,38.179278,140.942889,126,3.46
2011,3,11,INDONESIA,1.427,125.176,4460,0.1
2011,3,11,JAPAN,39.686129,141.965159,158,21.3
2011,3,11,JAPAN,39.312349,141.885132,121,21.39
2011,3,11,JAPAN,39.706667,141.974722,161,21.58
2011,3,11,JAPAN,39.960356,141.954314,188,21.66
